"Sample","pop","year","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8"
"0604_PWS96","PWS",1996,-0.0157435360534115,-0.0210651729154216,-0.0434790130671903,-0.0121341560918137,0.000485958166996073,-0.0052779227455082,-0.00136674505324152,0.000383986722335992
"0605_PWS96","PWS",1996,-0.0181090440846603,-0.0240607761784196,-0.024096577431033,-0.00606863972331977,-0.00473525124774218,0.00962788417489143,-0.00321689351108176,-0.00240142558561158
"0606_PWS96","PWS",1996,-0.01686897255471,-0.0277632762124973,-0.0247487797201854,-0.0150379409764803,0.00714769581322378,0.000278195978516877,-0.00608850924346563,0.000451399133215114
"0607_PWS96","PWS",1996,-0.0105324799469254,-0.036408666121768,-0.0619523332789457,0.000302666443331874,-0.00356843967931318,-0.000549520549490806,0.00809939896919416,-0.000885317951166651
"0608_PWS96","PWS",1996,-0.0159009114707049,-0.021668527098119,-0.0143095421961059,-0.00442220799938427,0.00493406965326905,-0.0192398707131941,-0.0119540339135301,-0.00572031641340688
"0753_PWS96","PWS",1996,-0.0220650207183758,0.00454047219546025,0.0525524552227473,0.02832247630001,-0.0157794464954573,-0.0601656453052372,0.0719336557689016,-0.0149317494324766
"0754_PWS96","PWS",1996,-0.0253689625308852,0.00137478932120467,0.0750208509137288,0.0371512825200273,-0.00929969444257309,-0.00298358832935376,0.00872696396918247,0.0316502468589947
"0755_PWS96","PWS",1996,-0.0260011053390443,0.0166335446813301,0.0821600181525396,-0.0571030371088166,0.0393600748547795,0.0739955940899268,-0.0218794008227439,0.102086977489297
"0756_PWS96","PWS",1996,-0.0233552869353277,0.0029115100611032,0.0724060918067377,0.0575140304659829,-0.00182300225665451,0.0423045841869521,0.0213052094672382,0.0600548341863165
"0757_PWS96","PWS",1996,-0.0207662968841141,-0.0206790071916351,0.00961635901660306,0.0107213794099169,0.00436742303755795,-0.00223229378736406,-0.00563596912803792,0.00407610271182191
"0758_PWS96","PWS",1996,-0.0249960383398666,0.00754134333026756,0.0680724513603191,0.03562673751693,0.00820955348363219,-0.0494758066588206,-0.0211554484494714,-0.00576112509355641
"0759_PWS96","PWS",1996,-0.0233557890263345,0.0057714020855233,0.069074262053776,-0.0597698611843068,0.0590085063346425,0.0128418451765655,-0.0513029219043591,0.0549106579916525
"0760_PWS96","PWS",1996,-0.0246741482150626,0.00115067856399,0.0561452448850884,0.0448730503922192,-0.0197272211496011,0.0118793563022241,-0.0287654998024803,-0.00440781146039011
"0929_PWS96","PWS",1996,-0.0189490005108421,-0.0222703860774312,-0.00970895982624087,0.00469616522922504,-0.01485771694914,0.0142143216493124,-0.00066808888052138,-0.0078222547828409
"0930_PWS96","PWS",1996,-0.021396527534298,-0.00174352919112652,0.0406801830629638,-0.0197844569869041,0.0148379824984455,0.0200016633498806,0.00745662919120703,0.00898055588787744
"0931_PWS96","PWS",1996,-0.0199582793309831,-0.0114975404583339,0.01464206301603,-0.0111763142663495,0.0126065335695949,0.00904351391043455,-0.013200805229036,0.00865281366862423
"0932_PWS96","PWS",1996,-0.0157351406042781,-0.0246490971750034,-0.0140920733387585,0.00151610635671942,-0.00195422864101893,-0.00583357644131017,0.012766443743258,-0.00299133455806883
"0933_PWS96","PWS",1996,-0.0205602966479532,-0.0261810883394221,-0.0133757885531589,0.00783803514546243,-0.000797578240286904,0.0004389028865281,0.000582095010750799,-0.000272290101907089
"0934_PWS96","PWS",1996,-0.0195903587270723,-0.00660351778671431,0.0176955782673361,-0.040588608488202,0.00482819345577848,-0.0118301471490668,-0.00620070939901557,-0.0145535566266051
"0935_PWS96","PWS",1996,-0.021239339589402,-0.0203837150402897,0.00683344166514003,0.00410246250271905,0.00176501198243524,-0.00374211500435631,-0.00147205014203576,-0.00360442437847309
"0936_PWS96","PWS",1996,-0.0190866898309322,-0.0250479749938207,-0.00797369912283987,-0.000948713749640322,0.000197098458068863,-0.00846816428373892,-0.000780353535227051,-0.0150805793986743
"0961_PWS96","PWS",1996,-0.0208354895241758,-0.00532440900546339,0.0325885258167869,0.00387370956044535,-0.00898911493841486,-0.0126487096208201,0.0427805877036213,0.00475923648551453
"0962_PWS96","PWS",1996,-0.026016905272862,-0.00287550555502532,0.0532586256397574,0.0342997364416725,-0.00147046477506745,0.00991538380168047,0.000403888511023577,0.00554862504141051
"0963_PWS96","PWS",1996,-0.0231753427813293,0.0156025379055811,0.0792245207566054,-0.180940855867935,0.0835575796641707,0.0355347297907662,-0.00688355059991565,0.0159654032064803
"0964_PWS96","PWS",1996,-0.0248512193825951,0.00154454276486493,0.0551145457642969,-0.0377823439492231,0.00546865276128199,0.0375213927593595,-0.0250578896458389,0.0326848697976996
"0965_PWS96","PWS",1996,-0.0218743142061301,0.00946918793810543,0.0449492313274905,0.0390018632102667,0.0557825131448122,-0.0107637060336564,0.0451829932107602,-0.0486974155933959
"0966_PWS96","PWS",1996,-0.0212937323941066,-0.00275188737991822,0.0428276884330433,-0.0301001964856694,0.025917118467662,-0.0063935606435501,-0.0206401594911616,-0.013640813969571
"0967_PWS96","PWS",1996,-0.0284822053246262,0.00693782414263412,0.0667765979156362,-0.0312219157249805,0.0511525743370317,0.042443814224966,-0.0602584808198248,0.0463925129101944
"0968_PWS96","PWS",1996,-0.0237358995356786,0.000656622952022056,0.0549433264893032,-0.0447333307599664,0.0346199290216704,0.0156900376984519,-0.0198685754690192,0.0420271261546353
"0985_PWS96","PWS",1996,-0.0153110943780898,-0.0336681716082053,-0.0353962473202146,-0.00232585915410242,-0.00345129974447202,-0.00191360211287159,0.00886958690810545,-0.00677946424508436
"0986_PWS96","PWS",1996,-0.0158007766951123,-0.00946249287785583,-0.0281059666929355,-0.0144903415102716,-0.00367683071251551,-0.0100338684027087,-0.00367859315467757,0.00349642651634482
"0987_PWS96","PWS",1996,-0.0228504509666135,-0.0114506210904759,0.0186878507571029,0.0152232017088678,0.00407878480465641,-0.0156050433810261,-0.0111821207250149,-0.0123062216193185
"0988_PWS96","PWS",1996,-0.020543047629076,-0.0247595778278525,-0.00871003262447343,0.0147077410230413,-0.00497131589337533,-0.000122946803917095,-0.00136920600214462,-0.00193267868276497
"0989_PWS96","PWS",1996,-0.0170653149664537,-0.0191544318216953,-0.00559882197055068,-0.026732761245935,0.000439444198264377,-0.00179293511984761,0.0086032576237824,0.00194989288182908
"0990_PWS96","PWS",1996,-0.0210678629676825,-0.0140123553536271,0.0264867907434278,0.000139829142400952,0.009483967135961,-0.0152064616282021,0.0195695082033662,-0.0160548679460577
"0991_PWS96","PWS",1996,-0.0160169922257462,-0.0306052602176749,-0.0321200866353473,0.00537283100502382,-0.00382145035751813,-0.000462934065163976,0.00481064943873847,-0.00341628472932273
"0992_PWS96","PWS",1996,-0.0197050019806369,-0.0154031203855169,0.00727176594252543,-0.0127799114900203,0.0109357465073989,0.0114687776686605,-0.00829402159121447,-0.00097432276161245
"1017_PWS96","PWS",1996,-0.0153371051357787,-0.0161045517483565,-0.0193026701244438,-0.0179572823083185,-0.000843142294233532,-0.00027143810418949,0.00375145615378833,0.00996429624663113
"1018_PWS96","PWS",1996,-0.0186192727855206,-0.0121928124128868,0.0109448583044087,-0.02304551375104,0.0174493493537234,0.00303059432173565,-0.0124949760026115,0.0079579318510031
"1019_PWS96","PWS",1996,-0.0224719520721539,-0.0131809237094865,0.0228170422425642,0.00797672813789822,0.00187859339902056,-0.0132463637076848,0.0073047673408855,-0.00483934482024607
"1020_PWS96","PWS",1996,-0.0172494036959551,-0.0305839549278796,-0.0194177117390135,0.00224363545618368,-0.00121301726607073,0.00929906077456548,0.00243500759498855,0.000397374797154434
"1021_PWS96","PWS",1996,-0.0191375368016028,-0.0123151459529317,0.0111109449067117,-0.0305927207785791,0.0102543154622016,-0.0129826146270089,0.00110954508989781,-0.00117131746351211
"1022_PWS96","PWS",1996,-0.0181881530369158,-0.0245535763148712,-0.0131738428392208,-0.0043092623147171,-0.00328250119573759,-0.0045129494717396,0.0121611610697526,-0.00933074873139633
"1023_PWS96","PWS",1996,-0.0123654412610412,-0.0152717169020796,-0.0319484572156892,-0.0170454199601746,0.00271945117900213,-0.00940746392040113,0.00610926800162432,0.00206719794802123
"1024_PWS96","PWS",1996,-0.0179509363900406,-0.0263121482277503,-0.0256373454126951,0.000969792459778066,-0.00207720573136156,-0.0102586692124374,0.0106470071672324,-0.00821275653368919
"1073_PWS96","PWS",1996,-0.0193461449677977,-0.0165654682081498,0.00475931764058514,0.000660251951741526,0.00865266402385578,-0.0155486363744763,0.00520675495268331,-0.00936309875232633
"1074_PWS96","PWS",1996,-0.0184357140564341,-0.00290241049143979,0.0498285615794476,-0.0365483853260794,0.0167814629275416,0.00820706811368861,-0.0160431649950728,0.00513817040761839
"1075_PWS96","PWS",1996,-0.0180929303873857,-0.0176309410298666,-0.0183395743986216,0.00810597881977973,-0.00784348216373908,-0.00837330095743362,0.0156766114412985,-0.000607090266850846
"1076_PWS96","PWS",1996,-0.0191734141645344,-0.023890411149552,-0.00307292894791359,0.00772335885135949,0.00175436017653327,0.00753104565791512,0.0102035959881167,0.00106505051912191
"1077_PWS96","PWS",1996,-0.021346367540416,0.00189976426466967,0.00613250264085715,0.02363805211323,-0.000360967092937266,0.0256488170580264,0.00784512288635453,-0.0362144035146581
"1078_PWS96","PWS",1996,-0.019479143685415,-0.011243723566818,-0.00995709182287514,-0.00750129480672053,-0.0165772114300621,0.0208617820387401,-0.00389007790682522,-0.00733559889899702
"1079_PWS96","PWS",1996,-0.0163797625188458,-0.0137181893202501,0.0011614793825485,-0.0164957723441664,-0.000195801980964416,0.00343878785227242,0.0117518569070712,0.00674488967596105
"1080_PWS96","PWS",1996,-0.0157915240473357,-0.0168152885292316,-0.00313869141424,-0.0420449979415363,0.017753583123504,0.00541839180507344,0.0053148375881445,-0.00391996926564162
"1113_PWS96","PWS",1996,-0.0191731305896042,-0.0239706272955441,-0.0123529832285144,-0.00771791581762048,0.00213275502475254,0.00773774710701424,-0.00576578916677007,0.00154515070517033
"1114_PWS96","PWS",1996,-0.0223522314880989,-0.014755219534371,0.0231724867418653,0.0258700489755043,0.00564566415114906,0.000612031331324803,-0.00380507904069609,-0.00829144803768704
"1115_PWS96","PWS",1996,-0.0196678358292002,-0.0143318085756297,0.019881758276755,0.00438346870521494,-0.00306558206168201,-0.0124100055429913,-0.0194806690406779,-0.00810517224704798
"1116_PWS96","PWS",1996,-0.01755413113913,-0.0150536721650508,-0.00748054772327886,-0.0180873732453614,0.00851439511922494,-0.00150040026098415,0.00784375615675498,0.0127380029138128
"1117_PWS96","PWS",1996,-0.020388397972012,-0.0172189726119742,0.00189852362129355,0.00632102236302931,-0.001685369498254,-0.0189076214162269,0.00835474124775038,-0.00654127927996537
"1118_PWS96","PWS",1996,-0.0251719511419069,-0.00580086730925677,0.0470775848542959,0.0430553812316967,0.0102876316151559,-0.00643310187785009,-0.0171571015565173,-0.0272467105691495
"1119_PWS96","PWS",1996,-0.0163896473809261,-0.0321362509104676,-0.0301875834957841,-0.00145273383112852,0.0022514283577148,-0.00596933769863134,0.00668084150440788,-0.00510104795730316
"1120_PWS96","PWS",1996,-0.0152276493895994,-0.0266812105639758,-0.022498061353579,-0.0145895057712157,0.00261664416798347,0.000564550403308057,0.00236015966236409,-0.00618938220564125
"0441_SS06","SS",2006,-0.0186213669168971,-0.0274346825886749,-0.0220975357886831,0.00994557218187594,-0.00431814050474312,0.00159074800123712,0.0113137162477173,-0.00159363320044091
"0442_SS06","SS",2006,-0.0147518002321058,-0.0277604120032992,-0.0376096365326167,-0.00731367440663514,-0.00141273446739877,-0.00180631221670962,0.00478065505303193,-0.000819283727923686
"0443_SS06","SS",2006,-0.0193418409366474,-0.0205590750092605,-0.0191059779403729,0.00657535114691478,-0.00400428837579155,-0.0121835560104522,-0.000179292826380855,-0.0104853951210463
"0444_SS06","SS",2006,-0.0184780624329636,-0.0264291295683115,-0.0202322225710804,0.00378761458628986,-0.00785849679240517,-0.00811717512179027,0.00984390656531206,-0.000969696960214284
"0445_SS06","SS",2006,-0.0175342025138081,-0.0252045994815367,-0.0202995096861754,0.00744003278158316,-0.00258598100982173,-0.00256505944754237,-0.00614281412062934,-0.00763783306005002
"0446_SS06","SS",2006,-0.0169124955169975,-0.0204072478512085,-0.0118967453458786,0.00321483613906076,-0.00358389514279048,-0.00575358044188437,0.0117407599511881,-0.00577409667725455
"0447_SS06","SS",2006,-0.0166246461080804,-0.0290868661864455,-0.0287017147133793,-0.00114718611023192,-0.00438453247317119,-0.00489983503285943,0.00532108658003565,-0.00598814838921495
"0448_SS06","SS",2006,-0.0116613770485112,-0.0356858645865377,-0.0471265961445749,-0.00676590013022684,0.000756806976597531,0.0039811765171642,0.00623364349670305,-0.00092586778757383
"0465_SS06","SS",2006,-0.0185762216550541,-0.027368342382357,-0.0116200306649941,0.01416788053909,-0.00261519553619857,0.00193024122020566,0.00022754736867676,-7.6890193865613e-05
"0466_SS06","SS",2006,-0.0191917099911414,-0.020034897462718,-0.00261308712573479,0.00578294502919825,-0.00185303334936122,-0.0136444554825813,0.0121239138735705,-0.00778809407431194
"0467_SS06","SS",2006,-0.0215617867732663,-0.0125500804944453,0.00875017001497737,0.01383120089446,-0.000603062122826817,-0.0137171105888275,-0.0166126879208933,-0.0132813336080817
"0468_SS06","SS",2006,-0.00897450166798755,-0.0295493283816753,-0.0775753109332032,0.000115665371755571,-0.00751104929702929,-0.00489112454664701,0.009649100122958,0.00251556596855402
"0469_SS06","SS",2006,-0.0191934864623073,-0.0294825365958609,-0.0251367318913275,0.00857199726920935,0.000593286939471061,0.00258970261168454,-0.00122666927490242,-0.00076509349599187
"0470_SS06","SS",2006,-0.0164501949640629,-0.0350900941319173,-0.0444671677291232,0.00462170624993222,-0.00334108175223129,0.000738002430823774,0.00229885584101816,0.0015217124373766
"0471_SS06","SS",2006,-0.0154511854849921,-0.0329080427970428,-0.0350998587156145,0.00114042147590368,-0.00377607879373761,-0.000214795953479397,0.00373122542997784,-0.00236037229327921
"0505_SS06","SS",2006,-0.0161821519557265,-0.0273568415778318,-0.0320745911211259,-0.00217095096757075,-0.00137944826479885,-0.00250167111086238,0.0015893471497322,-0.00190963071724058
"0506_SS06","SS",2006,-0.0177989373834491,-0.0305270732547672,-0.0279642364520293,0.00900215486869951,-0.00426873316445926,-0.00485461671772892,-0.00349784321329437,-0.00658921093468055
"0507_SS06","SS",2006,-0.0214844675900165,-0.0248669244476185,-0.00780764785148837,0.0166580265927607,-0.00623692904205807,-0.00312106128847165,-0.00294837882205811,0.0021701530218778
"0508_SS06","SS",2006,-0.0163898935158205,-0.028430327468232,-0.0238550746166129,0.00185287534990612,-0.00412647711784382,-0.00108433416874862,0.00041194902856229,-0.00824093615136046
"0509_SS06","SS",2006,-0.0184198597944863,-0.0277151328728387,-0.0221501272829892,0.0114472583400078,0.00276221579920907,0.00568485931071655,-0.000941050912702311,-0.00121071404753185
"0510_SS06","SS",2006,-0.0161611901543402,-0.0201703489923322,-0.0166122037017249,-0.0145649322160173,0.000505695637374156,-0.00114632217499301,0.00888350936234749,0.00328330854170928
"0511_SS06","SS",2006,-0.01774307191628,-0.0181363132325304,-0.0208557761109485,-0.00786460065725798,-0.00703911865700153,0.0130931015839671,-0.0031938335703164,-2.52908154496383e-05
"0512_SS06","SS",2006,-0.0161348422550793,-0.032687330728623,-0.0374715514622257,0.00144896231657325,-0.00325299408104529,-0.00166184542319145,-0.00264412247731024,-0.00526619257134623
"0905_SS06","SS",2006,-0.0217713229428562,-0.0114022960261205,0.0377300722344226,0.0290312693038529,-0.00368991847370431,0.0039958851131771,0.00893267535165181,0.0127701262938243
"0906_SS06","SS",2006,-0.0231216724601167,0.0186103210369117,0.0231433713094279,-0.077332711634354,0.00765618097221345,0.00420115534231527,0.0213147596185396,0.0506959194574946
"0907_SS06","SS",2006,-0.0218347127654653,-0.00690915219006175,0.0176786896156364,-0.00410221441951995,0.00632223726103875,-0.00730889525861246,0.00130218701919123,0.00754095709360897
"0908_SS06","SS",2006,-0.0198885733345007,-0.0243427507309166,-0.00776672430269895,0.00307033018342317,-0.0021743231606058,0.000387964422602756,-0.00102755133524413,0.00332327335107056
"0909_SS06","SS",2006,-0.0193466456718426,-0.00754989677249963,0.0284192476191072,0.00900487285943921,-0.00220873440548167,-0.0193894333946932,0.00777524791713797,-0.0185120801075853
"0910_SS06","SS",2006,-0.0253446542881001,-0.00508088085971928,0.0553470326620443,0.0588216723677908,0.00442542402557094,0.0259702881939673,0.021409303254754,0.00992404024118126
"0911_SS06","SS",2006,-0.0244449369541693,0.0115556002159876,0.0466502896802881,-0.0369019848091034,0.0122099115732973,-0.0362170206014775,-0.0198591307107506,-0.0432981412487714
"0912_SS06","SS",2006,-0.024150843534923,-0.0104212496589832,0.0181742643299632,0.0155727596500827,-0.0353302675604948,0.0209240633866116,0.00123123334731973,-0.0198359855972413
"1025_SS06","SS",2006,-0.0181387974739558,-0.0150630484052736,-0.00585117716716081,-0.00437670463696519,0.005097718737815,0.00405438725786148,0.00658745442334257,0.00482626532745168
"1026_SS06","SS",2006,-0.0192293010103301,-0.0103244616891492,0.0207618386027344,-0.013459416325847,0.0125614937449033,0.0150935784867803,0.0142411508563923,0.00555490103289049
"1027_SS06","SS",2006,-0.0244625355196616,-0.0120108074866443,0.02341410741269,0.0323147237435916,-0.00538436801516321,0.00273808175420252,-0.00347593156755193,-0.00342446325283134
"1028_SS06","SS",2006,-0.0215569983099312,-0.0209727095312522,-0.00729028441408286,0.0112793065993398,-0.0046402583218484,0.00971379383830548,-0.000961201441833532,-0.00144118212572319
"1029_SS06","SS",2006,-0.0172394436129065,-0.025507092814332,-0.0299219934959867,-0.00156598431630661,0.00363775393501451,0.00658557412041033,-0.000560035711531437,0.00589653969821214
"1030_SS06","SS",2006,-0.0186897380177558,-0.0253539068755708,-0.0219597190646946,0.00218642451074273,0.00185375740553039,0.00624660221583016,0.000855631481548439,0.000956662238852779
"1031_SS06","SS",2006,-0.0195838195863439,-0.0163445124554894,0.00574430839218791,-0.00967399253796286,0.0145779839108087,0.0102359147073817,-0.00494514065761651,0.0133446955236918
"1032_SS06","SS",2006,-0.019744018660454,-0.0209848170877447,-0.00524232359214993,0.00231914605161788,-0.0069252468316037,-0.00710194390076161,0.00923260565531749,-0.00269105288154376
"1249_SS06","SS",2006,-0.0164572949351693,-0.0221528056186555,-0.00569000890741415,-0.00844923106632347,0.00362208259189418,0.0140139165850143,0.000705984680780194,0.00820302394195964
"1250_SS06","SS",2006,-0.0225406594121739,-0.015883143716792,0.0187528802380691,0.00966984637079916,-0.00817834026537398,-0.00601897544613588,0.0202099868033094,-0.0128069947918596
"0457_SS17","SS",2017,-0.0170328860753302,-0.0306983265337983,-0.0360282345148211,0.00740219221882313,-0.00342831592272037,0.00100441605321622,-0.00413261849482105,-3.63802847782971e-05
"0458_SS17","SS",2017,-0.013175243735615,-0.0366528950824747,-0.0509332861186026,-0.00608019120487253,0.000739866972208774,0.00449107935368775,0.00301858370388671,0.00064468324534203
"0459_SS17","SS",2017,-0.0111357113506966,-0.0300915816494712,-0.0580676657356994,-0.00898894819987552,0.00384963575456338,-0.0018759319656749,0.000859886706505122,-0.00300233385776588
"0460_SS17","SS",2017,-0.0122526178819432,-0.0324480946640058,-0.0561515467497009,-0.00366439521756464,0.0069398712699339,0.0101493216154358,0.00283351191200961,0.0015258396619145
"0461_SS17","SS",2017,-0.0146256807646075,-0.0355842335860328,-0.0451282468715681,-0.00594818471331852,4.81391526551506e-05,0.00646537836802294,-0.0011287293686521,0.00306921323487852
"0462_SS17","SS",2017,-0.012157342108206,-0.0325420843315033,-0.0480709260995252,-0.00514308210730016,0.00445040605110776,-0.00162962990861813,-0.00452316197815504,0.00199257122400672
"0463_SS17","SS",2017,-0.0175949250931685,-0.0309930923444634,-0.0266779103112858,0.00541983761471784,-0.00246917866793958,-0.00126003750704902,0.00031566246599389,0.000283374915254738
"0464_SS17","SS",2017,-0.0173632873324766,-0.0292910912669144,-0.0258451031701601,0.00737030898529055,-0.00255014029688221,-0.000108245019559396,0.00574739371856648,-0.00387781127340038
"0521_SS17","SS",2017,-0.019304247342341,-0.0116034892253925,0.00726690226954581,0.00713862788340737,-0.0288178358508282,0.0127045474515944,0.010100038621275,-0.0174339072685538
"0522_SS17","SS",2017,-0.0216214685956386,-0.0118244341201067,0.0122453513223078,-0.0128895030475211,0.0112535537721035,-0.0104815263677297,0.00840589581456447,0.00548160527427969
"0523_SS17","SS",2017,-0.0234957093617941,-0.0118647687202885,0.0416657939662386,0.0180529525550676,0.01749458294976,0.0119115642057837,-0.00202359460468255,0.0130140525639394
"0524_SS17","SS",2017,-0.0178040497373431,-0.0109319130602287,0.00445084126427017,-0.00133076976782377,-0.020190352641152,0.00619786329523411,-0.000105224876495714,-0.0295097124742517
"0525_SS17","SS",2017,-0.0214827230552571,-0.00938590763777069,0.0291032417198749,-0.0268120700425233,0.0174476408419673,0.015233531186041,-0.0274198381366353,0.00125689110776843
"0526_SS17","SS",2017,-0.0199738908912702,-0.0111462678051921,0.0184292597373227,-0.0115284131159261,0.0166312117185315,0.016861736210035,-0.0172105932586867,0.0231037265179619
"0527_SS17","SS",2017,-0.021786159686392,-0.00950627284493961,0.0168658243033912,-0.025185348593053,0.00330657265015849,0.00259778025320593,0.00237128068996662,0.00163008091456272
"0528_SS17","SS",2017,-0.0238657496364763,-0.00149385229002252,0.0329725673071608,0.00238739824387333,0.0101811868599509,0.0139595323791939,-0.0241319442921356,0.0177431737425931
"0609_SS17","SS",2017,-0.0192549168814214,-0.0215820464279418,-0.00584961004282132,0.0108928176532497,-0.00470400851686642,-0.00718685133231777,0.0032976851695,0.00655293483640688
"0610_SS17","SS",2017,-0.0215384050920098,-0.0141514943091449,0.0140110740909447,-0.00138227827428375,-0.0105499756393047,-0.0123527918183524,0.0149650235967871,-0.0101552332030798
"0611_SS17","SS",2017,-0.0242171491266684,0.000987816827347278,0.0511735415936715,-0.0235247907574254,0.0183789726591065,0.0251183035704537,-0.0174690671590402,0.0312650807592324
"0612_SS17","SS",2017,-0.0235819870767227,-0.0052288976637485,0.044424901273046,0.00704688421941936,-0.0122545422214212,-0.0317324481816132,0.0357481762879718,-0.016213516464019
"0613_SS17","SS",2017,-0.0188746395727893,-0.0270694188404006,-0.0172781777433884,0.00655803031155091,-0.00170604167032882,0.00390413899662552,0.00325989145327819,0.00478408874259274
"0614_SS17","SS",2017,-0.0116925141535294,-0.0362227127842673,-0.0631671364969523,-0.00104706850116325,-0.00224288282256777,-0.00289198471931919,0.00492742952385649,-0.00108393128334539
"0615_SS17","SS",2017,-0.017164659070139,-0.00820757515246643,0.00115844384400814,-0.0338040799021938,0.0106603503453822,-0.0183353239309433,0.0178757670954431,-0.0165500877023411
"0616_SS17","SS",2017,-0.0143518083890363,-0.0184939578230142,-0.0279534005886682,-0.025370553957854,0.00874816443527394,-0.00115489840231317,0.000202210671664127,-0.00133666116782843
"0761_SS17","SS",2017,-0.0204408638894164,-0.0186110865266914,-0.00148997626429089,0.0051010922265128,0.00039983586908447,-0.00416052805357529,-0.0139536135916008,-0.00443794703933166
"0762_SS17","SS",2017,-0.021379853030911,-0.00753290289025601,0.0316854378508578,-0.0331560253985589,0.00416674668861851,0.0163897218768281,0.0219965759278759,-0.0153798840324982
"0763_SS17","SS",2017,-0.0201083713319047,-0.0167449770439195,0.00999397509463978,0.0162533756569,0.00480493285598138,-0.00122712098851084,0.00167372932264551,0.00507187597996139
"0764_SS17","SS",2017,-0.0258701484287178,-0.000280661095502433,0.0516804212976449,0.0292443647471096,-0.028845247004943,-0.023756154722921,0.0308935298515389,-0.0037298143446414
"0765_SS17","SS",2017,-0.0262661144343836,-0.00267592686429094,0.0513341970532793,0.0443259093752826,-0.00370065988738143,0.00241802828755922,0.00993953286164354,0.0027621962474397
"0766_SS17","SS",2017,-0.0256079644966705,-0.00965027708361352,0.0422341066091617,0.0423711193630271,0.00350208956246026,0.00210359105721119,-0.0151719100728006,0.0220895228210453
"0767_SS17","SS",2017,-0.0256448967617976,-0.00565384339639807,0.0572489776654032,0.0747052610689766,-0.0111325091775209,0.0210181935220135,0.00811740833444378,0.0122551523930263
"0768_SS17","SS",2017,-0.0236699072578398,-0.00252735131684532,0.018884763488288,0.0156457545463462,-0.037996796286664,0.0104225136792994,-0.0126207900846979,-0.0284524940150861
"0817_SS17","SS",2017,-0.0169524455666006,-0.022970013169218,-0.0359817410620734,0.00329144131273905,-0.01019500340253,-0.00608446304240428,0.0140596935295192,0.000581914468241283
"0818_SS17","SS",2017,-0.0210939050003592,-0.0126034587985307,0.0187549757097153,0.0119644726140203,-0.00747202548028727,-0.0166018818595559,0.012520682549058,-0.00451199047134329
"0819_SS17","SS",2017,-0.0174498970523143,-0.0268871937304834,-0.0299155149036581,0.00368251281668799,-0.0037790968135281,-0.000964193469042881,-0.00347090273232661,-0.00120474237479807
"0820_SS17","SS",2017,-0.0160539715336794,-0.0348316471191236,-0.0403548767907713,0.00419580396263523,-0.00175134093127374,0.00030266936603715,0.00188325407421452,-0.00162722017706079
"0821_SS17","SS",2017,-0.0233217404080857,-0.0145266945139027,0.0278865832342938,0.0229537084165329,0.00273572137654759,0.00424006770067073,0.00691744210190147,0.00728606207909196
"0822_SS17","SS",2017,-0.0176752988868659,-0.0271505361300507,-0.0230867259934549,0.00747436317170557,-0.00221210617332923,-0.000996115236361069,0.00629766289815009,0.00429358625647301
"0823_SS17","SS",2017,-0.0195992260887637,-0.0169634759629553,-0.0118156665568205,0.0124791041475857,-0.00339331197059112,-0.0134871974700077,0.0070999294683236,4.08600111749864e-05
"0824_SS17","SS",2017,-0.0151554825062206,-0.031226825451415,-0.0474596419849526,-0.00853223114216469,0.005109971650808,0.00170284189898981,-0.00287168659708217,0.000798762699367402
"0937_SS17","SS",2017,-0.0184888955200979,-0.0203038756965886,0.00921520246740189,-0.00107994507986345,-0.0048807257595338,-0.000201572964833461,0.00914087481894165,-0.00730641446508395
"0938_SS17","SS",2017,-0.0244922661256959,0.00832354319892104,0.0622436707528234,0.114550444354369,0.078973283889866,0.0508604824793201,0.014248208194521,-0.0565525906509777
"0939_SS17","SS",2017,-0.024832190720037,-0.00238162327663633,0.0610246866866471,0.0340314171739815,-0.0186765326324803,6.5874249856599e-05,0.0454335041614284,-0.0316341134827869
"0940_SS17","SS",2017,-0.0179543821204851,-0.019680472776418,-0.000146659310936675,-0.00922049919155745,0.00354015994179733,0.00488443885065993,-0.00841755118280733,0.0049452259400329
"0941_SS17","SS",2017,-0.0209178022265901,-0.0185315697203867,0.0108758573921526,-0.0090771687690575,0.010463994781142,0.0191241631148737,-0.00367278685962706,0.0157861404174612
"0942_SS17","SS",2017,-0.0247146795860173,-0.0101770433861552,0.0324929840871168,0.0232806571081441,0.0135720020160577,0.0019095390043266,-0.00533599136209411,0.00627847789269381
"0943_SS17","SS",2017,-0.024645726127899,0.00245324883746223,0.0452144625497187,-0.0291724321138826,0.0335758003050047,0.00511336570687609,-0.0468470112210843,-0.00723271355605924
"0944_SS17","SS",2017,-0.0172304757935605,-0.0212353591617685,0.000738866108607801,-0.0141819465763053,0.00954301923587411,0.00458301529337633,0.0140481699119743,0.00958523666561601
"0945_SS17","SS",2017,-0.0250308036177438,0.0227709006718745,0.0821389852776207,-0.209589961616156,0.108038187548973,0.0396253459391315,-0.174156385832305,0.180307922949852
"0946_SS17","SS",2017,-0.0232741315693355,-0.00864090442763055,0.0416015486608545,-0.00956872913881205,0.00334134898438276,-0.013781943338506,0.00333305609528241,0.00175381294501178
"0947_SS17","SS",2017,-0.0193720718720848,-0.0101022086483514,0.00961275422270125,-0.0244488857219284,0.0105581477527006,-0.0150688257142901,-0.00353339273990162,-0.00093478639809647
